text,label
"Tôi muốn đặt 1 cuốn 'Không Gia Đình', giao đến 123 Nguyễn Trãi, Hà Nội, liên hệ 0912345678.",place_order
Giá bán hiện tại của 'Đàn ông sao Hỏa đàn bà sao Kim' là bao nhiêu?,detail_book
"Đặt 4 quyển 'Tuyển tập thơ mùa hạ' giúp tôi, ship tới 78 Trần Phú, Đà Nẵng, liên lạc qua 0909123456.",place_order
"Hãy gửi 4 quyển 'Dế Mèn Phiêu Lưu Ký' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0987654321.",place_order
'Naruto tập 20' có được giải thưởng nào không?,detail_book
"Hãy gửi 2 quyển 'Tuổi Trẻ Đáng Giá Bao Nhiêu' cho tôi, địa chỉ 99 Phan Chu Trinh, Huế, số 0912345678.",place_order
"Hãy gửi 3 quyển 'Harry Potter và Hòn đá Phù thủy' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0912345678.",place_order
Cửa hàng còn hàng 'Harry Potter và Hòn đá Phù thủy' không?,detail_book
"Tôi cần mua 1 cuốn 'Hoàng Tử Bé', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0987654321 khi đến.",place_order
"Làm ơn gửi cho tôi 1 bản 'Đắc Nhân Tâm' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0909123456.",place_order
Giá bán hiện tại của 'One Piece tập 10' là bao nhiêu?,detail_book
"Tôi cần mua 1 cuốn 'Tuyển tập thơ mùa hạ', xin giao tới 99 Phan Chu Trinh, Huế, gọi 0934567890 khi đến.",place_order
'Tuyển tập thơ mùa hạ' có bản bìa cứng không?,detail_book
Sách 'Hoàng Tử Bé' phù hợp cho độ tuổi nào?,detail_book
"Làm ơn gửi cho tôi 2 bản 'Sapiens: Lược Sử Loài Người' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0912345678.",place_order
Bạn có thể tóm tắt nội dung 'Tuổi Trẻ Đáng Giá Bao Nhiêu' cho tôi không?,detail_book
"Hãy gửi 4 quyển 'Đàn ông sao Hỏa đàn bà sao Kim' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0912345678.",place_order
"Làm ơn gửi cho tôi 2 bản 'Totto-chan Bên Cửa Sổ' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0978123456.",place_order
'Totto-chan Bên Cửa Sổ' có phải bản dịch mới nhất không?,detail_book
"Tôi muốn đặt 4 cuốn 'Đắc Nhân Tâm', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0987654321.",place_order
Giá bán hiện tại của 'Tuyển tập thơ mùa hạ' là bao nhiêu?,detail_book
'One Piece tập 10' có phải bản dịch mới nhất không?,detail_book
"Tôi cần mua 2 cuốn 'Harry Potter và Hòn đá Phù thủy', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0987654321 khi đến.",place_order
Tôi muốn biết 'Dế Mèn Phiêu Lưu Ký' có ebook không?,detail_book
"Đặt 2 quyển 'Tuổi Trẻ Đáng Giá Bao Nhiêu' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0912345678.",place_order
Sách 'Harry Potter và Hòn đá Phù thủy' phù hợp cho độ tuổi nào?,detail_book
Cửa hàng còn hàng 'Nhà Giả Kim' không?,detail_book
"Làm ơn gửi cho tôi 3 bản 'One Piece tập 10' đến địa chỉ 123 Nguyễn Trãi, Hà Nội, số điện thoại 0912345678.",place_order
"Tôi cần mua 3 cuốn 'Tuổi Trẻ Đáng Giá Bao Nhiêu', xin giao tới 123 Nguyễn Trãi, Hà Nội, gọi 0909123456 khi đến.",place_order
Nhà xuất bản nào phát hành 'Sherlock Holmes Toàn Tập'?,detail_book
Tôi muốn biết 'Totto-chan Bên Cửa Sổ' có ebook không?,detail_book
"Tôi cần mua 1 cuốn 'Đắc Nhân Tâm', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0978123456 khi đến.",place_order
Giá bán hiện tại của 'Hoàng Tử Bé' là bao nhiêu?,detail_book
Có bản tiếng Anh của 'Không Gia Đình' không?,detail_book
Ai là tác giả của 'Đắc Nhân Tâm' vậy?,detail_book
Cho tôi hỏi sách 'Đắc Nhân Tâm' có bao nhiêu trang?,detail_book
Nhà xuất bản nào phát hành 'Đắc Nhân Tâm'?,detail_book
Nhà xuất bản nào phát hành 'Không gia đình'?,detail_book
Sách 'Nhà Giả Kim' phù hợp cho độ tuổi nào?,detail_book
'Hoàng Tử Bé' xuất bản năm nào?,detail_book
Thời gian giao 'Sherlock Holmes Toàn Tập' thường mất bao lâu?,detail_book
Giá bán hiện tại của 'One Piece tập 10' là bao nhiêu?,detail_book
Cho tôi hỏi sách 'One Piece tập 10' có bao nhiêu trang?,detail_book
Ai là tác giả của 'Dế Mèn Phiêu Lưu Ký' vậy?,detail_book
Bạn có thể tóm tắt nội dung 'Totto-chan Bên Cửa Sổ' cho tôi không?,detail_book
Giá bán hiện tại của 'Totto-chan Bên Cửa Sổ' là bao nhiêu?,detail_book
"Tôi cần mua 1 cuốn 'Hoàng Tử Bé', xin giao tới 78 Trần Phú, Đà Nẵng, gọi 0987654321 khi đến.",place_order
"Làm ơn gửi cho tôi 1 bản 'Không gia đình' đến địa chỉ 45 Lê Lợi, TP.HCM, số điện thoại 0934567890.",place_order
Có thể xem mục lục của 'Tuổi Trẻ Đáng Giá Bao Nhiêu' không?,detail_book
Tôi muốn biết 'Không gia đình' có ebook không?,detail_book
Giá bán hiện tại của 'Không gia đình' là bao nhiêu?,detail_book
"Làm ơn gửi cho tôi 2 bản 'Sherlock Holmes Toàn Tập' đến địa chỉ 56 Hai Bà Trưng, Hải Phòng, số điện thoại 0912345678.",place_order
"Đặt 2 quyển 'Sherlock Holmes Toàn Tập' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0987654321.",place_order
Có bản tiếng Anh của 'Đàn ông sao Hỏa đàn bà sao Kim' không?,detail_book
"Hãy gửi 2 quyển 'Harry Potter và Hòn đá Phù thủy' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0909123456.",place_order
"Làm ơn gửi cho tôi 1 bản 'Totto-chan Bên Cửa Sổ' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0978123456.",place_order
"Hãy gửi 1 quyển 'Hoàng Tử Bé' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0987654321.",place_order
"Tôi cần mua 2 cuốn 'Tuyển tập thơ mùa hạ', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0987654321 khi đến.",place_order
Cho tôi hỏi sách 'Hoàng Tử Bé' có bao nhiêu trang?,detail_book
"Đặt 4 quyển 'Nhà Giả Kim' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0912345678.",place_order
Giá bán hiện tại của 'Đàn ông sao Hỏa đàn bà sao Kim' là bao nhiêu?,detail_book
Có thể xem mục lục của 'One Piece tập 10' không?,detail_book
Có thể xem mục lục của 'Đàn ông sao Hỏa đàn bà sao Kim' không?,detail_book
'Harry Potter và Hòn đá Phù thủy' xuất bản năm nào?,detail_book
Có thể xem mục lục của 'Totto-chan Bên Cửa Sổ' không?,detail_book
Tôi muốn biết 'Sherlock Holmes Toàn Tập' có ebook không?,detail_book
"Hãy gửi 2 quyển 'Không gia đình' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0987654321.",place_order
"Làm ơn gửi cho tôi 2 bản 'Tuyển tập thơ mùa hạ' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0978123456.",place_order
"Tôi muốn đặt 2 cuốn 'Sherlock Holmes Toàn Tập', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0934567890.",place_order
"Tôi muốn đặt 4 cuốn 'Naruto tập 20', giao đến 123 Nguyễn Trãi, Hà Nội, liên hệ 0987654321.",place_order
"Làm ơn gửi cho tôi 5 bản 'Harry Potter và Hòn đá Phù thủy' đến địa chỉ 123 Nguyễn Trãi, Hà Nội, số điện thoại 0987654321.",place_order
"Hãy gửi 3 quyển 'Nhà Giả Kim' cho tôi, địa chỉ 123 Nguyễn Trãi, Hà Nội, số 0909123456.",place_order
Ai là tác giả của 'Đắc Nhân Tâm' vậy?,detail_book
Nhà xuất bản nào phát hành 'Naruto tập 20'?,detail_book
"Tôi muốn đặt 4 cuốn 'One Piece tập 10', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0978123456.",place_order
Có bản tiếng Anh của 'Harry Potter và Hòn đá Phù thủy' không?,detail_book
Sách 'One Piece tập 10' phù hợp cho độ tuổi nào?,detail_book
"Hãy gửi 1 quyển 'Tuyển tập thơ mùa hạ' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0987654321.",place_order
"Hãy gửi 2 quyển 'Totto-chan Bên Cửa Sổ' cho tôi, địa chỉ 45 Lê Lợi, TP.HCM, số 0934567890.",place_order
"Làm ơn gửi cho tôi 1 bản 'Totto-chan Bên Cửa Sổ' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0934567890.",place_order
"Tôi muốn đặt 2 cuốn 'Dế Mèn Phiêu Lưu Ký', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0978123456.",place_order
'Không gia đình' có được giải thưởng nào không?,detail_book
Cho tôi hỏi sách 'Totto-chan Bên Cửa Sổ' có bao nhiêu trang?,detail_book
Nhà xuất bản nào phát hành 'Totto-chan Bên Cửa Sổ'?,detail_book
"Tôi muốn đặt 2 cuốn 'Đắc Nhân Tâm', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0978123456.",place_order
"Tôi cần mua 2 cuốn 'Naruto tập 20', xin giao tới 78 Trần Phú, Đà Nẵng, gọi 0909123456 khi đến.",place_order
Nhà xuất bản nào phát hành 'Totto-chan Bên Cửa Sổ'?,detail_book
"Tôi cần mua 2 cuốn 'Tuyển tập thơ mùa hạ', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0912345678 khi đến.",place_order
"Đặt 5 quyển 'Totto-chan Bên Cửa Sổ' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0987654321.",place_order
'Nhà Giả Kim' có bản bìa cứng không?,detail_book
"Tôi muốn đặt 5 cuốn 'Harry Potter và Hòn đá Phù thủy', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0909123456.",place_order
"Tôi cần mua 1 cuốn 'Harry Potter và Hòn đá Phù thủy', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0912345678 khi đến.",place_order
Cửa hàng còn hàng 'Đàn ông sao Hỏa đàn bà sao Kim' không?,detail_book
Bạn có thể tóm tắt nội dung 'Harry Potter và Hòn đá Phù thủy' cho tôi không?,detail_book
Giá bán hiện tại của 'Naruto tập 20' là bao nhiêu?,detail_book
"Đặt 1 quyển 'Harry Potter và Hòn đá Phù thủy' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0909123456.",place_order
'Sherlock Holmes Toàn Tập' có bản bìa cứng không?,detail_book
Nhà xuất bản nào phát hành 'Dế Mèn Phiêu Lưu Ký'?,detail_book
Sách 'Harry Potter và Hòn đá Phù thủy' phù hợp cho độ tuổi nào?,detail_book
Có bản tiếng Anh của 'Dế Mèn Phiêu Lưu Ký' không?,detail_book
"Làm ơn gửi cho tôi 3 bản 'Nhà Giả Kim' đến địa chỉ 56 Hai Bà Trưng, Hải Phòng, số điện thoại 0978123456.",place_order
"Đặt 2 quyển 'Tuyển tập thơ mùa hạ' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0912345678.",place_order
'Dế Mèn Phiêu Lưu Ký' có phải bản dịch mới nhất không?,detail_book
Tôi muốn biết 'Sapiens: Lược Sử Loài Người' có ebook không?,detail_book
"Hãy gửi 2 quyển 'Hoàng Tử Bé' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0978123456.",place_order
Bạn có thể tóm tắt nội dung 'Naruto tập 20' cho tôi không?,detail_book
Bạn có thể tóm tắt nội dung 'Sherlock Holmes Toàn Tập' cho tôi không?,detail_book
"Làm ơn gửi cho tôi 3 bản 'Không gia đình' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0978123456.",place_order
'Sapiens: Lược Sử Loài Người' có phải bản dịch mới nhất không?,detail_book
Bạn có thể tóm tắt nội dung 'Nhà Giả Kim' cho tôi không?,detail_book
"Hãy gửi 1 quyển 'One Piece tập 10' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0912345678.",place_order
"Đặt 5 quyển 'Đắc Nhân Tâm' giúp tôi, ship tới 45 Lê Lợi, TP.HCM, liên lạc qua 0909123456.",place_order
'Sherlock Holmes Toàn Tập' có phải bản dịch mới nhất không?,detail_book
"Hãy gửi 3 quyển 'Naruto tập 20' cho tôi, địa chỉ 99 Phan Chu Trinh, Huế, số 0934567890.",place_order
'Naruto tập 20' có bản bìa cứng không?,detail_book
"Tôi muốn đặt 3 cuốn 'Tuổi Trẻ Đáng Giá Bao Nhiêu', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0978123456.",place_order
"Đặt 5 quyển 'Totto-chan Bên Cửa Sổ' giúp tôi, ship tới 99 Phan Chu Trinh, Huế, liên lạc qua 0909123456.",place_order
Thời gian giao 'Tuyển tập thơ mùa hạ' thường mất bao lâu?,detail_book
"Hãy gửi 5 quyển 'Đàn ông sao Hỏa đàn bà sao Kim' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0909123456.",place_order
Giá bán hiện tại của 'Không gia đình' là bao nhiêu?,detail_book
"Tôi cần mua 4 cuốn 'Sherlock Holmes Toàn Tập', xin giao tới 99 Phan Chu Trinh, Huế, gọi 0912345678 khi đến.",place_order
'Sherlock Holmes Toàn Tập' có phải bản dịch mới nhất không?,detail_book
"Tôi cần mua 5 cuốn 'Nhà Giả Kim', xin giao tới 78 Trần Phú, Đà Nẵng, gọi 0978123456 khi đến.",place_order
"Làm ơn gửi cho tôi 3 bản 'Harry Potter và Hòn đá Phù thủy' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0987654321.",place_order
'Naruto tập 20' xuất bản năm nào?,detail_book
Thời gian giao 'Không Gia Đình' thường mất bao lâu?,detail_book
Có thể xem mục lục của 'Nhà Giả Kim' không?,detail_book
Ai là tác giả của 'Hoàng Tử Bé' vậy?,detail_book
Sách 'Hoàng Tử Bé' phù hợp cho độ tuổi nào?,detail_book
"Tôi muốn đặt 5 cuốn 'Hoàng Tử Bé', giao đến 78 Trần Phú, Đà Nẵng, liên hệ 0909123456.",place_order
Tôi muốn biết 'Nhà Giả Kim' có ebook không?,detail_book
Có bản tiếng Anh của 'Sherlock Holmes Toàn Tập' không?,detail_book
'Nhà Giả Kim' có bản bìa cứng không?,detail_book
Nhà xuất bản nào phát hành 'Sherlock Holmes Toàn Tập'?,detail_book
Cửa hàng còn hàng 'Sapiens: Lược Sử Loài Người' không?,detail_book
"Đặt 4 quyển 'Đàn ông sao Hỏa đàn bà sao Kim' giúp tôi, ship tới 78 Trần Phú, Đà Nẵng, liên lạc qua 0987654321.",place_order
Cho tôi hỏi sách 'Nhà Giả Kim' có bao nhiêu trang?,detail_book
Có thể xem mục lục của 'Đắc Nhân Tâm' không?,detail_book
"Tôi cần mua 5 cuốn 'Đắc Nhân Tâm', xin giao tới 99 Phan Chu Trinh, Huế, gọi 0978123456 khi đến.",place_order
"Đặt 1 quyển 'Sapiens: Lược Sử Loài Người' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0987654321.",place_order
"Tôi muốn đặt 5 cuốn 'Naruto tập 20', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0909123456.",place_order
Có thể xem mục lục của 'Không gia đình' không?,detail_book
"Làm ơn gửi cho tôi 4 bản 'Hoàng Tử Bé' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0909123456.",place_order
"Hãy gửi 5 quyển 'Đắc Nhân Tâm' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0978123456.",place_order
"Đặt 2 quyển 'One Piece tập 10' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0909123456.",place_order
Cửa hàng còn hàng 'Naruto tập 20' không?,detail_book
Tôi muốn biết 'Đàn ông sao Hỏa đàn bà sao Kim' có ebook không?,detail_book
"Hãy gửi 1 quyển 'Dế Mèn Phiêu Lưu Ký' cho tôi, địa chỉ 123 Nguyễn Trãi, Hà Nội, số 0978123456.",place_order
"Hãy gửi 2 quyển 'Totto-chan Bên Cửa Sổ' cho tôi, địa chỉ 99 Phan Chu Trinh, Huế, số 0934567890.",place_order
Có thể xem mục lục của 'Không gia đình' không?,detail_book
"Làm ơn gửi cho tôi 3 bản 'Đàn ông sao Hỏa đàn bà sao Kim' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0912345678.",place_order
Giá bán hiện tại của 'Sherlock Holmes Toàn Tập' là bao nhiêu?,detail_book
'Đàn ông sao Hỏa đàn bà sao Kim' có được giải thưởng nào không?,detail_book
"Làm ơn gửi cho tôi 3 bản 'Không gia đình' đến địa chỉ 56 Hai Bà Trưng, Hải Phòng, số điện thoại 0909123456.",place_order
Có bản tiếng Anh của 'Totto-chan Bên Cửa Sổ' không?,detail_book
"Hãy gửi 2 quyển 'Nhà Giả Kim' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0912345678.",place_order
'Tuyển tập thơ mùa hạ' có được giải thưởng nào không?,detail_book
"Hãy gửi 3 quyển 'Không Gia Đình' cho tôi, địa chỉ 123 Nguyễn Trãi, Hà Nội, số 0987654321.",place_order
Ai là tác giả của 'Hoàng Tử Bé' vậy?,detail_book
"Tôi muốn đặt 3 cuốn 'Totto-chan Bên Cửa Sổ', giao đến 123 Nguyễn Trãi, Hà Nội, liên hệ 0909123456.",place_order
"Tôi muốn đặt 3 cuốn 'Totto-chan Bên Cửa Sổ', giao đến 99 Phan Chu Trinh, Huế, liên hệ 0909123456.",place_order
Cửa hàng còn hàng 'Không Gia Đình' không?,detail_book
"Làm ơn gửi cho tôi 2 bản 'Dế Mèn Phiêu Lưu Ký' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0987654321.",place_order
"Hãy gửi 3 quyển 'Nhà Giả Kim' cho tôi, địa chỉ 123 Nguyễn Trãi, Hà Nội, số 0978123456.",place_order
"Làm ơn gửi cho tôi 4 bản 'Sapiens: Lược Sử Loài Người' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0934567890.",place_order
"Hãy gửi 2 quyển 'Đàn ông sao Hỏa đàn bà sao Kim' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0934567890.",place_order
"Hãy gửi 5 quyển 'Sherlock Holmes Toàn Tập' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0987654321.",place_order
"Đặt 4 quyển 'Dế Mèn Phiêu Lưu Ký' giúp tôi, ship tới 99 Phan Chu Trinh, Huế, liên lạc qua 0912345678.",place_order
Bạn có thể tóm tắt nội dung 'Hoàng Tử Bé' cho tôi không?,detail_book
"Đặt 2 quyển 'Totto-chan Bên Cửa Sổ' giúp tôi, ship tới 45 Lê Lợi, TP.HCM, liên lạc qua 0987654321.",place_order
"Làm ơn gửi cho tôi 4 bản 'Naruto tập 20' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0987654321.",place_order
Cửa hàng còn hàng 'Tuyển tập thơ mùa hạ' không?,detail_book
Cửa hàng còn hàng 'One Piece tập 10' không?,detail_book
Ai là tác giả của 'Đàn ông sao Hỏa đàn bà sao Kim' vậy?,detail_book
"Làm ơn gửi cho tôi 4 bản 'Đàn ông sao Hỏa đàn bà sao Kim' đến địa chỉ 56 Hai Bà Trưng, Hải Phòng, số điện thoại 0987654321.",place_order
Bạn có thể tóm tắt nội dung 'Nhà Giả Kim' cho tôi không?,detail_book
Cho tôi hỏi sách 'Totto-chan Bên Cửa Sổ' có bao nhiêu trang?,detail_book
'One Piece tập 10' có phải bản dịch mới nhất không?,detail_book
"Tôi cần mua 1 cuốn 'Đắc Nhân Tâm', xin giao tới 99 Phan Chu Trinh, Huế, gọi 0987654321 khi đến.",place_order
Ai là tác giả của 'Tuyển tập thơ mùa hạ' vậy?,detail_book
"Tôi muốn đặt 4 cuốn 'Đàn ông sao Hỏa đàn bà sao Kim', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0978123456.",place_order
"Đặt 2 quyển 'Không gia đình' giúp tôi, ship tới 78 Trần Phú, Đà Nẵng, liên lạc qua 0934567890.",place_order
"Tôi cần mua 1 cuốn 'Naruto tập 20', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0934567890 khi đến.",place_order
Cửa hàng còn hàng 'Nhà Giả Kim' không?,detail_book
"Hãy gửi 4 quyển 'Không gia đình' cho tôi, địa chỉ 99 Phan Chu Trinh, Huế, số 0909123456.",place_order
Nhà xuất bản nào phát hành 'Đàn ông sao Hỏa đàn bà sao Kim'?,detail_book
Nhà xuất bản nào phát hành 'Đắc Nhân Tâm'?,detail_book
Có thể xem mục lục của 'Totto-chan Bên Cửa Sổ' không?,detail_book
Cửa hàng còn hàng 'Đắc Nhân Tâm' không?,detail_book
Ai là tác giả của 'Không Gia Đình' vậy?,detail_book
'Dế Mèn Phiêu Lưu Ký' có được giải thưởng nào không?,detail_book
"Tôi cần mua 2 cuốn 'Naruto tập 20', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0978123456 khi đến.",place_order
'Sapiens: Lược Sử Loài Người' có bản bìa cứng không?,detail_book
"Làm ơn gửi cho tôi 5 bản 'Không gia đình' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0934567890.",place_order
"Tôi muốn đặt 2 cuốn 'Totto-chan Bên Cửa Sổ', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0978123456.",place_order
Có bản tiếng Anh của 'Naruto tập 20' không?,detail_book
"Đặt 1 quyển 'Tuyển tập thơ mùa hạ' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0912345678.",place_order
Có bản tiếng Anh của 'Không gia đình' không?,detail_book
Cho tôi hỏi sách 'Sherlock Holmes Toàn Tập' có bao nhiêu trang?,detail_book
Cho tôi hỏi sách 'Tuổi Trẻ Đáng Giá Bao Nhiêu' có bao nhiêu trang?,detail_book
"Hãy gửi 4 quyển 'Totto-chan Bên Cửa Sổ' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0978123456.",place_order
"Tôi muốn đặt 4 cuốn 'Nhà Giả Kim', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0934567890.",place_order
"Hãy gửi 2 quyển 'Không gia đình' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0909123456.",place_order
'Đắc Nhân Tâm' có phải bản dịch mới nhất không?,detail_book
Thời gian giao 'Nhà Giả Kim' thường mất bao lâu?,detail_book
Bạn có thể tóm tắt nội dung 'Không Gia Đình' cho tôi không?,detail_book
"Tôi muốn đặt 4 cuốn 'Dế Mèn Phiêu Lưu Ký', giao đến 78 Trần Phú, Đà Nẵng, liên hệ 0912345678.",place_order
"Làm ơn gửi cho tôi 3 bản 'Naruto tập 20' đến địa chỉ 45 Lê Lợi, TP.HCM, số điện thoại 0987654321.",place_order
"Làm ơn gửi cho tôi 4 bản 'Hoàng Tử Bé' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0978123456.",place_order
"Hãy gửi 3 quyển 'One Piece tập 10' cho tôi, địa chỉ 123 Nguyễn Trãi, Hà Nội, số 0987654321.",place_order
"Hãy gửi 5 quyển 'Không Gia Đình' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0912345678.",place_order
'Sapiens: Lược Sử Loài Người' có phải bản dịch mới nhất không?,detail_book
Có thể xem mục lục của 'Sapiens: Lược Sử Loài Người' không?,detail_book
Bạn có thể tóm tắt nội dung 'Sapiens: Lược Sử Loài Người' cho tôi không?,detail_book
"Tôi cần mua 3 cuốn 'Đắc Nhân Tâm', xin giao tới 99 Phan Chu Trinh, Huế, gọi 0912345678 khi đến.",place_order
"Đặt 5 quyển 'Totto-chan Bên Cửa Sổ' giúp tôi, ship tới 78 Trần Phú, Đà Nẵng, liên lạc qua 0987654321.",place_order
"Đặt 1 quyển 'Tuổi Trẻ Đáng Giá Bao Nhiêu' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0909123456.",place_order
"Làm ơn gửi cho tôi 2 bản 'Naruto tập 20' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0987654321.",place_order
"Tôi cần mua 4 cuốn 'Harry Potter và Hòn đá Phù thủy', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0934567890 khi đến.",place_order
'Dế Mèn Phiêu Lưu Ký' có bản bìa cứng không?,detail_book
Giá bán hiện tại của 'Naruto tập 20' là bao nhiêu?,detail_book
"Tôi muốn đặt 2 cuốn 'Đàn ông sao Hỏa đàn bà sao Kim', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0934567890.",place_order
"Làm ơn gửi cho tôi 4 bản 'Đắc Nhân Tâm' đến địa chỉ 56 Hai Bà Trưng, Hải Phòng, số điện thoại 0934567890.",place_order
Nhà xuất bản nào phát hành 'Không Gia Đình'?,detail_book
"Hãy gửi 4 quyển 'Hoàng Tử Bé' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0909123456.",place_order
"Tôi muốn đặt 3 cuốn 'One Piece tập 10', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0909123456.",place_order
'Totto-chan Bên Cửa Sổ' có được giải thưởng nào không?,detail_book
"Làm ơn gửi cho tôi 5 bản 'Đắc Nhân Tâm' đến địa chỉ 45 Lê Lợi, TP.HCM, số điện thoại 0909123456.",place_order
Tôi muốn biết 'Sherlock Holmes Toàn Tập' có ebook không?,detail_book
"Đặt 3 quyển 'Nhà Giả Kim' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0987654321.",place_order
'Totto-chan Bên Cửa Sổ' xuất bản năm nào?,detail_book
"Làm ơn gửi cho tôi 3 bản 'Sapiens: Lược Sử Loài Người' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0978123456.",place_order
"Tôi cần mua 1 cuốn 'Đắc Nhân Tâm', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0978123456 khi đến.",place_order
Cửa hàng còn hàng 'Harry Potter và Hòn đá Phù thủy' không?,detail_book
"Tôi cần mua 3 cuốn 'Tuyển tập thơ mùa hạ', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0934567890 khi đến.",place_order
"Đặt 2 quyển 'Đắc Nhân Tâm' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0987654321.",place_order
"Hãy gửi 4 quyển 'Sapiens: Lược Sử Loài Người' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0934567890.",place_order
Cửa hàng còn hàng 'Dế Mèn Phiêu Lưu Ký' không?,detail_book
'Không gia đình' có bản bìa cứng không?,detail_book
"Tôi cần mua 5 cuốn 'Naruto tập 20', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0978123456 khi đến.",place_order
"Tôi muốn đặt 1 cuốn 'Dế Mèn Phiêu Lưu Ký', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0978123456.",place_order
'Hoàng Tử Bé' có bản bìa cứng không?,detail_book
Sách 'Không gia đình' phù hợp cho độ tuổi nào?,detail_book
Giá bán hiện tại của 'Không gia đình' là bao nhiêu?,detail_book
